timestamp_utc,state,model,variant,colour,count,stock_numbers
2026-09-02 06:27:50 UTC,VIC,Atto 1,Essential,Black Grey,17,8090632;8091461;8091983;8093103;8096037;8096038;8098342;8102034;8105524;8108195;8108746;8108747;8108748;8108749;8108750;8108786;8108787
2026-09-02 06:27:50 UTC,VIC,Atto 1,Essential,Cosmos Black,7,8084782;8108753;8108754;8108755;8108758;8108782;8108783
2026-09-02 06:27:50 UTC,VIC,Atto 1,Premium,Apricity White,12,8078413;8078416;8079430;8079431;8079432;8079433;8079434;8079439;8079441;8079443;8081010;8081012
2026-09-02 06:27:50 UTC,VIC,Atto 1,Premium,Black Grey,8,8064508;8076467;8078331;8110172;8110173;8111394;8111395;8111418
2026-09-02 06:27:50 UTC,VIC,Atto 1,Premium,Cosmos Black,10,8078323;8078339;8078340;8078341;8078395;8078396;8078397;8078399;8079452;8079453
2026-09-02 06:27:50 UTC,VIC,Atto 2,Dynamic,Black,16,8088786;8096069;8096070;8096072;8096074;8102592;8108894;8108895;8108925;8108926;8108928;8108929;8108936;8108937;8111423;8111424
2026-09-02 06:27:50 UTC,VIC,Atto 2,Dynamic,Harbour Grey,4,8107925;8108788;8108789;8108790
2026-09-02 06:27:50 UTC,VIC,Atto 2,Premium,Black,28,8085113;8086549;8086550;8086561;8086563;8086567;8088020;8088032;8088080;8088089;8088102;8089056;8089191;8089193;8090033;8090038;8090039;8090040;8090655;8090661;8090662;8095112;8095910;8096119;8108917;8111405;8111406;8111407
2026-09-02 06:27:50 UTC,VIC,Atto 2,Premium,Cosmos Black,2,8090037;8091388
2026-09-02 06:27:50 UTC,VIC,Atto 2,Premium,Harbour Grey,2,8089324;8111661
2026-09-02 06:27:50 UTC,VIC,Atto 3,Essential,Blue Grey,2,8111390;8111391
2026-09-02 06:27:50 UTC,VIC,Dolphin,Essential,Grey Black,10,8072204;8108772;8108773;8108774;8108776;8108777;8108778;8108779;8108780;8108781
2026-09-02 06:27:50 UTC,VIC,Dolphin,Essential,Harbour Grey,3,8070193;8070194;8070195
2026-09-02 06:27:50 UTC,VIC,Dolphin,Premium,Grey Black,3,8111402;8111408;8111409
2026-09-02 06:27:50 UTC,VIC,Seal,Performance,Aurora White,3,8108801;8108802;8108803
2026-09-02 06:27:50 UTC,VIC,Seal,Performance,Shark Grey,4,8106685;8106687;8107070;8107071
2026-09-02 06:27:50 UTC,VIC,Seal,Performance,Thaumas Black,4,8108796;8108797;8108798;8108799
2026-09-02 06:27:50 UTC,VIC,Seal,Premium,Aurora White,4,8105429;8108877;8108878;8108879
2026-09-02 06:27:50 UTC,VIC,Seal,Premium,Cosmos Black,3,8111421;8111422;8111427
2026-09-02 06:27:50 UTC,VIC,Seal,Premium,Thaumas Black,1,8089406
2026-09-02 06:27:50 UTC,VIC,Seal 6 Touring,Premium,Black,1,8102599
2026-09-02 06:27:50 UTC,VIC,Sealion 5,Essential,Black,21,8063575;8063576;8063577;8070769;8079650;8079713;8079715;8079718;8079722;8079723;8080976;8080977;8080979;8080988;8080992;8081014;8081032;8091475;8105951;8105956;8105957
2026-09-02 06:27:50 UTC,VIC,Sealion 5,Essential,Harbour Grey,5,8080999;8081005;8096826;8098344;8111414
2026-09-02 06:27:50 UTC,VIC,Sealion 5,Premium,Black,1,8085190
2026-09-02 06:27:50 UTC,VIC,Sealion 6,Dynamic Extended,Black,1,8108818
2026-09-02 06:27:50 UTC,VIC,Sealion 6,Essential,Black Brown,12,8071262;8094813;8094815;8094816;8095045;8095053;8095054;8095059;8096040;8096066;8101715;8102587
2026-09-02 06:27:50 UTC,VIC,Sealion 6,Essential,Cosmos Black,4,8111367;8111368;8111369;8111380
2026-09-02 06:27:50 UTC,VIC,Sealion 6,Essential,Harbour Grey,3,8111377;8111378;8111379
2026-09-02 06:27:50 UTC,VIC,Sealion 6,Premium Extended,Black,14,8043853;8106000;8106001;8106003;8106005;8106006;8106019;8107439;8108834;8108837;8108838;8108891;8111397;8111398
2026-09-02 06:27:50 UTC,VIC,Sealion 6,Premium Extended,Harbour Grey,9,8105983;8105984;8105985;8105987;8105988;8105989;8105990;8108843;8108939
2026-09-02 06:27:50 UTC,VIC,Sealion 7,Performance,Aurora White,4,8068937;8108826;8108828;8108829
2026-09-02 06:27:50 UTC,VIC,Sealion 7,Performance,Cosmos Black,7,8068868;8096831;8102037;8108762;8108764;8108765;8108768
2026-09-02 06:27:50 UTC,VIC,Sealion 7,Performance,Shark Grey,4,8106666;8107045;8107050;8107053
2026-09-02 06:27:50 UTC,VIC,Sealion 7,Performance,Thaumas Black,3,8110184;8110189;8111415
2026-09-02 06:27:50 UTC,VIC,Sealion 7,Premium,Aurora White,13,8085315;8085357;8085960;8086165;8101252;8108857;8108858;8108859;8109553;8110638;8110639;8110640;8110737
2026-09-02 06:27:50 UTC,VIC,Sealion 7,Premium,Cosmos Black,6,8094470;8107039;8110771;8110775;8110776;8110777
2026-09-02 06:27:50 UTC,VIC,Sealion 7,Premium,Shark Grey,6,8110178;8110649;8110650;8110651;8110652;8110654
2026-09-02 06:27:50 UTC,VIC,Sealion 7,Premium,Thaumas Black,8,8046130;8106134;8110791;8110793;8110794;8110795;8110830;8110831
2026-09-02 06:27:50 UTC,VIC,Sealion 8,Dynamic AWD,Black,31,8060946;8072264;8079775;8079781;8079814;8079816;8079817;8079818;8079825;8079880;8079882;8079889;8079890;8079894;8079895;8079896;8079899;8079900;8079903;8079905;8079913;8079927;8079940;8079948;8079949;8079950;8079971;8079973;8092250;8098366;8099950
2026-09-02 06:27:50 UTC,VIC,Sealion 8,Dynamic FWD,Black,22,8079992;8080019;8080021;8080022;8080023;8080031;8080043;8080047;8080049;8080050;8080097;8080102;8080138;8090680;8091509;8092234;8094302;8094304;8094305;8110168;8111375;8111654
2026-09-02 06:27:50 UTC,VIC,Sealion 8,Premium AWD,Black,12,8052496;8070805;8106996;8111382;8111383;8111384;8111385;8111388;8111389;8111392;8111657;8111658
2026-09-02 06:27:50 UTC,VIC,Sealion 8,Premium AWD,Cosmos Black,1,8108207
2026-09-02 06:27:50 UTC,VIC,Shark 6,Dynamic Cab Chassis,Great White,11,8075004;8075058;8075061;8076248;8076250;8076252;8076769;8076771;8076777;8078380;8090624
2026-09-02 06:27:50 UTC,VIC,Shark 6,Dynamic Cab Chassis,Outback Orange,5,8079303;8079306;8079307;8079701;8105360
2026-09-02 06:27:50 UTC,VIC,Shark 6,Dynamic Cab Chassis,Thaumas Black,5,8079686;8079687;8079688;8079695;8079696
2026-09-02 06:27:50 UTC,VIC,Shark 6,Dynamic Cab Chassis,Tidal Black,11,8075037;8075761;8075774;8079297;8079298;8079299;8079308;8079310;8079313;8079314;8079677
2026-09-02 06:27:50 UTC,WA,Atto 1,Essential,Apricity White,6,8109358;8109361;8109431;8109432;8109433;8109500
2026-09-02 06:27:50 UTC,WA,Atto 1,Essential,Black Grey,13,8095176;8106693;8107117;8111530;8111546;8111547;8111563;8111564;8111580;8111596;8111597;8111612;8111616
2026-09-02 06:27:50 UTC,WA,Atto 1,Essential,Cosmos Black,1,8111613
2026-09-02 06:27:50 UTC,WA,Atto 1,Premium,Apricity White,9,8083824;8084002;8084003;8084811;8093034;8093041;8093619;8093622;8093624
2026-09-02 06:27:50 UTC,WA,Atto 1,Premium,Black Grey,5,8083805;8091559;8093019;8093021;8093022
2026-09-02 06:27:50 UTC,WA,Atto 2,Premium,Harbour Grey,9,8103758;8103763;8103769;8103832;8103834;8103838;8105160;8105162;8105167
2026-09-02 06:27:50 UTC,WA,Atto 3,Essential,Blue Grey,1,8111697
2026-09-02 06:27:50 UTC,WA,Atto 3,Essential,Harbour Grey,1,8111701
2026-09-02 06:27:50 UTC,WA,Dolphin,Essential,Grey Black,15,8093356;8093359;8093361;8109317;8109373;8109374;8109386;8109388;8109389;8109390;8109447;8109448;8109516;8109517;8109559
2026-09-02 06:27:50 UTC,WA,Dolphin,Essential,Harbour Grey,9,8093516;8093518;8093521;8096323;8096327;8096375;8096383;8096385;8097323
2026-09-02 06:27:50 UTC,WA,Dolphin,Premium,Grey Black,8,8093299;8093300;8093303;8093320;8109443;8109444;8109512;8109513
2026-09-02 06:27:50 UTC,WA,Dolphin,Premium,Harbour Grey,8,8092577;8092581;8109371;8109372;8109445;8109446;8109514;8109515
2026-09-02 06:27:50 UTC,WA,Seal,Performance,Atlantis Grey,1,8093284
2026-09-02 06:27:50 UTC,WA,Seal,Performance,Aurora White,9,8093496;8093497;8093498;8096346;8096347;8096349;8096350;8109368;8109440
2026-09-02 06:27:50 UTC,WA,Seal,Performance,Thaumas Black,5,8093287;8093289;8093458;8093460;8096352
2026-09-02 06:27:50 UTC,WA,Seal,Premium,Aurora White,6,8093381;8093382;8093383;8093398;8093409;8093410
2026-09-02 06:27:50 UTC,WA,Seal,Premium,Shark Grey,2,8102159;8102161
2026-09-02 06:27:50 UTC,WA,Seal,Premium,Thaumas Black,9,8093455;8093468;8093470;8093473;8093488;8093490;8093495;8111551;8111585
2026-09-02 06:27:50 UTC,WA,Seal 6,Essential,Black,4,8092897;8094597;8095180;8095181
2026-09-02 06:27:50 UTC,WA,Seal 6 Touring,Premium,Black,16,8087820;8090160;8092573;8094580;8094599;8095175;8096164;8096165;8097317;8097318;8097325;8111542;8111543;8111576;8111577;8111599
2026-09-02 06:27:50 UTC,WA,Sealion 5,Essential,Black,13,8109310;8109380;8109382;8109453;8109454;8111537;8111538;8111571;8111572;8111604;8111605;8111606;8111607
2026-09-02 06:27:50 UTC,WA,Sealion 5,Essential,Harbour Grey,4,8049826;8049827;8096301;8109381
2026-09-02 06:27:50 UTC,WA,Sealion 5,Premium,Black,4,8111539;8111540;8111574;8111696
2026-09-02 06:27:50 UTC,WA,Sealion 6,Dynamic Extended,Black,16,8109328;8109329;8109333;8109400;8109402;8109403;8109407;8109408;8109467;8109468;8109472;8109473;8109563;8111581;8111582;8111614
2026-09-02 06:27:50 UTC,WA,Sealion 6,Essential,Black Brown,12,8098425;8098426;8099986;8101110;8101111;8101521;8101869;8102136;8104680;8104704;8104705;8104711
2026-09-02 06:27:50 UTC,WA,Sealion 6,Essential,Harbour Grey,2,8014724;8101106
2026-09-02 06:27:50 UTC,WA,Sealion 6,Premium Extended,Black,21,8103728;8104662;8104682;8104683;8104693;8104694;8104698;8104700;8104707;8104710;8107954;8109335;8109336;8109404;8109409;8109410;8109411;8109470;8109476;8109477;8109478
2026-09-02 06:27:50 UTC,WA,Sealion 6,Premium Extended,Harbour Grey,5,8104690;8104691;8104692;8109331;8109471
2026-09-02 06:27:50 UTC,WA,Sealion 7,Performance,Atlantis Grey,3,8111541;8111575;8111608
2026-09-02 06:27:50 UTC,WA,Sealion 7,Premium,Atlantis Grey,1,8112650
2026-09-02 06:27:50 UTC,WA,Sealion 7,Premium,Aurora White,11,8110335;8112595;8112596;8112597;8112602;8112605;8112697;8112698;8112777;8112782;8112783
2026-09-02 06:27:50 UTC,WA,Sealion 7,Premium,Shark Grey,5,8112614;8112615;8112617;8112737;8112804
2026-09-02 06:27:50 UTC,WA,Sealion 7,Premium,Thaumas Black,5,8112540;8112541;8112542;8112647;8112649
2026-09-02 06:27:50 UTC,WA,Sealion 8,Dynamic AWD,Black,20,8068099;8090754;8090756;8090784;8090785;8090786;8090842;8090853;8090858;8090860;8111531;8111532;8111533;8111565;8111566;8111567;8111598;8111600;8111601;8111602
2026-09-02 06:27:50 UTC,WA,Sealion 8,Dynamic FWD,Black,8,8090835;8104599;8111535;8111536;8111568;8111569;8111570;8111603
2026-09-02 06:27:50 UTC,WA,Sealion 8,Premium AWD,Black,13,8052856;8104638;8104639;8104640;8104641;8104695;8111544;8111545;8111578;8111579;8111611;8111686;8112805
2026-09-02 06:27:50 UTC,WA,Shark 6,Dynamic Cab Chassis,Deep Sea Blue,2,8104588;8104589
2026-09-02 06:27:50 UTC,WA,Shark 6,Dynamic Cab Chassis,Great White,5,8057968;8057972;8057978;8057986;8077216
2026-09-02 06:27:50 UTC,WA,Shark 6,Dynamic Cab Chassis,Outback Orange,3,8104590;8104591;8104592
2026-09-02 06:27:50 UTC,WA,Shark 6,Dynamic Cab Chassis,Tidal Black,5,8057973;8057974;8057975;8057979;8057994
2026-09-02 06:27:50 UTC,WA,Shark 6,Performance,Deep Sea Blue,4,8092991;8092993;8092994;8101888
2026-09-02 06:27:50 UTC,WA,Shark 6,Performance,Outback Orange,9,8091577;8094601;8096180;8098447;8100008;8101524;8101891;8101897;8101903
2026-09-02 06:27:50 UTC,WA,Shark 6,Performance,Tidal Black,1,8094574
2026-09-02 06:27:50 UTC,WA,Shark 6,Premium,Deep Sea Blue,15,8109494;8110856;8110857;8110898;8110905;8110942;8110943;8110944;8112567;8112572;8112573;8112579;8112676;8112677;8112686
2026-09-02 06:27:50 UTC,WA,Shark 6,Premium,Great White,15,8080569;8080573;8080574;8087759;8087764;8087765;8087766;8088831;8088866;8088869;8112566;8112569;8112570;8112571;8112752
2026-09-02 06:27:50 UTC,WA,Shark 6,Premium,Mist Grey,13,8080568;8087752;8088864;8109423;8109425;8109493;8110871;8110872;8110873;8112580;8112582;8112692;8112775
2026-09-02 06:27:50 UTC,WA,Shark 6,Premium,Outback Orange,12,8110912;8110913;8110945;8110953;8110954;8111687;8112560;8112561;8112562;8112671;8112765;8112767
2026-09-02 06:27:50 UTC,WA,Shark 6,Premium,Tidal Black,8,8110868;8110915;8110916;8110921;8110950;8110951;8110955;8110956
2026-09-02 06:28:54 UTC,ACT,Atto 1,Essential,Arctic Blue,5,8081951;8081958;8087546;8087547;8087548
2026-09-02 06:28:54 UTC,ACT,Atto 1,Essential,Cosmos Black,6,8086650;8091585;8095762;8100062;8100645;8103157
2026-09-02 06:28:54 UTC,ACT,Atto 1,Essential,Pine Lime,6,8047155;8081963;8081965;8087372;8087373;8087375
2026-09-02 06:28:54 UTC,ACT,Atto 1,Premium,Apricity White,3,8106181;8106182;8106184
2026-09-02 06:28:54 UTC,ACT,Atto 1,Premium,Arctic Blue,3,8104121;8109175;8109176
2026-09-02 06:28:54 UTC,ACT,Atto 1,Premium,Cosmos Black,1,8104379
2026-09-02 06:28:54 UTC,ACT,Atto 1,Premium,Pine Lime,1,8106253
2026-09-02 06:28:54 UTC,ACT,Atto 2,Premium,Cosmos Black,3,8106202;8106257;8106259
2026-09-02 06:28:54 UTC,ACT,Atto 2,Premium,Mist Grey,3,8104497;8104498;8104500
2026-09-02 06:28:54 UTC,ACT,Dolphin,Essential,Grey Black,6,8104164;8108971;8108972;8108976;8108978;8108982
2026-09-02 06:28:54 UTC,ACT,Dolphin,Premium,Grey Black,5,8102874;8106720;8108994;8109142;8109143
2026-09-02 06:28:54 UTC,ACT,Seal,Performance,Thaumas Black,7,8102213;8102968;8103411;8103936;8103937;8104263;8104265
2026-09-02 06:28:54 UTC,ACT,Seal,Premium,Thaumas Black,3,8103926;8108356;8108357
2026-09-02 06:28:54 UTC,ACT,Sealion 5,Essential,Atlantis Grey,2,8104097;8109616
2026-09-02 06:28:54 UTC,ACT,Sealion 5,Essential,Aurora White,1,8104108
2026-09-02 06:28:54 UTC,ACT,Sealion 5,Essential,Cosmos Black,3,8104098;8104102;8104103
2026-09-02 06:28:54 UTC,ACT,Sealion 5,Essential,Harbour Grey,3,8104469;8104470;8104471
2026-09-02 06:28:54 UTC,ACT,Sealion 6,Dynamic Extended,Arctic White,8,8097338;8100631;8100633;8100634;8101573;8104189;8104190;8104192
2026-09-02 06:28:54 UTC,ACT,Sealion 6,Essential,Black Brown,12,8049056;8091608;8091609;8091610;8092846;8104130;8104137;8104142;8104144;8104147;8104148;8104149
2026-09-02 06:28:54 UTC,ACT,Sealion 6,Premium Extended,Cosmos Black,3,8104416;8104417;8104419
2026-09-02 06:28:54 UTC,ACT,Sealion 6,Premium Extended,Harbour Grey,5,8097623;8099330;8109011;8109013;8109014
2026-09-02 06:28:54 UTC,ACT,Sealion 6,Premium Extended,Stone Grey,4,8108986;8108987;8108988;8109002
2026-09-02 06:28:54 UTC,ACT,Sealion 7,Performance,Thaumas Black,6,8103536;8103537;8103538;8109189;8109190;8109191
2026-09-02 06:28:54 UTC,ACT,Sealion 7,Premium,Thaumas Black,1,8111187
2026-09-02 06:28:54 UTC,ACT,Sealion 8,Dynamic AWD,Aurora White,3,8087407;8087408;8087410
2026-09-02 06:28:54 UTC,ACT,Sealion 8,Dynamic AWD,Cosmos Black,4,8082005;8082006;8082132;8082133
2026-09-02 06:28:54 UTC,ACT,Sealion 8,Dynamic AWD,Dark Aquamarine,5,8082120;8082144;8082145;8082146;8082147
2026-09-02 06:28:54 UTC,ACT,Sealion 8,Dynamic AWD,Ridge Grey,7,8082075;8082076;8082105;8082106;8082141;8087416;8087417
2026-09-02 06:28:54 UTC,ACT,Sealion 8,Dynamic FWD,Aurora White,2,8096183;8102965
2026-09-02 06:28:54 UTC,ACT,Sealion 8,Dynamic FWD,Cosmos Black,1,8108271
2026-09-02 06:28:54 UTC,ACT,Sealion 8,Dynamic FWD,Dark Aquamarine,1,8082171
2026-09-02 06:28:54 UTC,ACT,Sealion 8,Dynamic FWD,Ridge Grey,5,8077120;8077121;8078425;8082154;8082174
2026-09-02 06:28:54 UTC,ACT,Sealion 8,Premium AWD,Cosmos Black,1,8106703
2026-09-02 06:28:54 UTC,ACT,Sealion 8,Premium AWD,Dark Aquamarine,1,8105496
2026-09-02 06:28:54 UTC,ACT,Sealion 8,Premium AWD,Ridge Grey,2,8104241;8109619
2026-09-02 06:28:54 UTC,ACT,Shark 6,Dynamic Cab Chassis,Thaumas Black,6,8080185;8086637;8089904;8090715;8096843;8096844
2026-09-02 06:28:54 UTC,ACT,Shark 6,Premium,Thaumas Black,2,8110974;8110987
2026-09-02 06:28:54 UTC,NSW,Atto 1,Essential,Apricity White,4,8073917;8111293;8111294;8111295
2026-09-02 06:28:54 UTC,NSW,Atto 1,Essential,Arctic Blue,3,8087368;8087369;8087370
2026-09-02 06:28:54 UTC,NSW,Atto 1,Essential,Cosmos Black,3,8090731;8092044;8096230
2026-09-02 06:28:54 UTC,NSW,Atto 1,Essential,Pine Lime,4,8075145;8083933;8086640;8087362
2026-09-02 06:28:54 UTC,NSW,Atto 1,Premium,Apricity White,3,8106166;8106167;8106169
2026-09-02 06:28:54 UTC,NSW,Atto 1,Premium,Arctic Blue,3,8109027;8109151;8109159
2026-09-02 06:28:54 UTC,NSW,Atto 1,Premium,Cosmos Black,3,8070597;8111363;8111364
2026-09-02 06:28:54 UTC,NSW,Atto 1,Premium,Pine Lime,3,8105641;8106250;8106252
2026-09-02 06:28:54 UTC,NSW,Atto 2,Dynamic,Harbour Grey,5,8111326;8111327;8111328;8111329;8111330
2026-09-02 06:28:54 UTC,NSW,Atto 2,Premium,Black,1,8104475
2026-09-02 06:28:54 UTC,NSW,Atto 2,Premium,Cosmos Black,3,8106264;8106271;8106272
2026-09-02 06:28:54 UTC,NSW,Atto 2,Premium,Mist Grey,2,8104476;8104477
2026-09-02 06:28:54 UTC,NSW,Atto 3,Essential,Cosmos Black,1,8110398
2026-09-02 06:28:54 UTC,NSW,Atto 3,Essential,Harbour Grey,1,8102639
2026-09-02 06:28:54 UTC,NSW,Atto 3,Premium,Harbour Grey,1,8080364
2026-09-02 06:28:54 UTC,NSW,Dolphin,Essential,Grey Black,6,8108968;8108969;8108970;8110365;8111305;8111710
2026-09-02 06:28:54 UTC,NSW,Dolphin,Premium,Grey Black,5,8111331;8111332;8111348;8111349;8111350
2026-09-02 06:28:54 UTC,NSW,Seal,Performance,Shark Grey,1,8072369
2026-09-02 06:28:54 UTC,NSW,Seal,Performance,Thaumas Black,8,8088881;8090726;8091584;8098911;8103927;8103929;8103930;8103932
2026-09-02 06:28:54 UTC,NSW,Seal,Premium,Thaumas Black,8,8103914;8103918;8103920;8110034;8110036;8110037;8110057;8110060
2026-09-02 06:28:54 UTC,NSW,Seal 6,Essential,Arctic White,1,8088137
2026-09-02 06:28:54 UTC,NSW,Seal 6 Touring,Premium,Arctic White,1,8083525
2026-09-02 06:28:54 UTC,NSW,Sealion 5,Essential,Atlantis Grey,4,8102814;8102817;8104095;8104096
2026-09-02 06:28:54 UTC,NSW,Sealion 5,Essential,Aurora White,5,8104107;8111297;8111298;8111299;8111300
2026-09-02 06:28:54 UTC,NSW,Sealion 5,Essential,Harbour Grey,1,8111354
2026-09-02 06:28:54 UTC,NSW,Sealion 6,Dynamic Extended,Arctic White,3,8104201;8104203;8104204
2026-09-02 06:28:54 UTC,NSW,Sealion 6,Essential,Black Brown,18,8043884;8069569;8082060;8090946;8090947;8090948;8092840;8092841;8092842;8104125;8104132;8104133;8104134;8104140;8104141;8104145;8111301;8111302
2026-09-02 06:28:54 UTC,NSW,Sealion 6,Premium Extended,Arctic White,2,8111347;8111355
2026-09-02 06:28:54 UTC,NSW,Sealion 6,Premium Extended,Cosmos Black,3,8104412;8104413;8104414
2026-09-02 06:28:54 UTC,NSW,Sealion 6,Premium Extended,Harbour Grey,3,8109017;8109018;8109019
2026-09-02 06:28:54 UTC,NSW,Sealion 6,Premium Extended,Stone Grey,4,8089817;8108983;8108985;8109005
2026-09-02 06:28:54 UTC,NSW,Sealion 7,Performance,Thaumas Black,6,8103175;8103176;8103177;8109180;8109181;8109182
2026-09-02 06:28:54 UTC,NSW,Sealion 7,Premium,Thaumas Black,20,8099060;8111007;8111010;8111011;8111013;8111014;8111016;8111040;8111105;8111106;8111108;8111141;8111143;8111145;8111150;8111162;8111163;8111715;8111717;8111718
2026-09-02 06:28:54 UTC,NSW,Sealion 8,Dynamic AWD,Aurora White,4,8080243;8087469;8087470;8087471
2026-09-02 06:28:54 UTC,NSW,Sealion 8,Dynamic AWD,Cosmos Black,3,8111322;8111323;8111324
2026-09-02 06:28:54 UTC,NSW,Sealion 8,Dynamic AWD,Dark Aquamarine,2,8082128;8111320
2026-09-02 06:28:54 UTC,NSW,Sealion 8,Dynamic AWD,Ridge Grey,5,8082074;8082077;8082107;8087440;8098937
2026-09-02 06:28:54 UTC,NSW,Sealion 8,Dynamic FWD,Aurora White,4,8082162;8111288;8111289;8111290
2026-09-02 06:28:54 UTC,NSW,Sealion 8,Dynamic FWD,Cosmos Black,4,8068425;8111306;8111307;8111308
2026-09-02 06:28:54 UTC,NSW,Sealion 8,Dynamic FWD,Ridge Grey,6,8068434;8070851;8076932;8076939;8080258;8082153
2026-09-02 06:28:54 UTC,NSW,Sealion 8,Premium AWD,Aurora White,3,8111309;8111310;8111318
2026-09-02 06:28:54 UTC,NSW,Sealion 8,Premium AWD,Cosmos Black,4,8111312;8111313;8111314;8111316
2026-09-02 06:28:54 UTC,NSW,Sealion 8,Premium AWD,Dark Aquamarine,3,8111340;8111341;8111714
2026-09-02 06:28:54 UTC,NSW,Sealion 8,Premium AWD,Ridge Grey,3,8111317;8111343;8111344
2026-09-02 06:28:54 UTC,NSW,Shark 6,Dynamic Cab Chassis,Thaumas Black,5,8075068;8080218;8080219;8080222;8080223
2026-09-02 06:28:54 UTC,NSW,Shark 6,Performance,Thaumas Black,2,8111365;8111366
2026-09-02 06:28:54 UTC,NSW,Shark 6,Premium,Thaumas Black,6,8109115;8110962;8110986;8110988;8110998;8110999
2026-09-02 06:28:54 UTC,NT,Atto 1,Essential,Cosmos Black,1,8093540
2026-09-02 06:28:54 UTC,NT,Atto 2,Premium,Harbour Grey,1,8097746
2026-09-02 06:28:54 UTC,NT,Atto 3,Premium,Cosmos Black,2,8062795;8068550
2026-09-02 06:28:54 UTC,NT,Atto 3,Premium,Harbour Grey,1,8066401
2026-09-02 06:28:54 UTC,NT,Dolphin,Premium,Grey Black,2,8064373;8064381
2026-09-02 06:28:54 UTC,NT,Seal,Dynamic,Thaumas Black,1,8065490
2026-09-02 06:28:54 UTC,NT,Sealion 5,Essential,Harbour Grey,1,8068533
2026-09-02 06:28:54 UTC,NT,Sealion 5,Premium,Atlantis Grey,1,8084179
2026-09-02 06:28:54 UTC,NT,Sealion 5,Premium,Aurora White,2,8083867;8095935
2026-09-02 06:28:54 UTC,NT,Sealion 7,Premium,Thaumas Black,2,8071837;8091665
2026-09-02 06:28:54 UTC,NT,Sealion 8,Dynamic AWD,Dark Aquamarine,1,8066841
2026-09-02 06:28:54 UTC,NT,Sealion 8,Dynamic AWD,Ridge Grey,1,8066842
2026-09-02 06:28:54 UTC,NT,Sealion 8,Dynamic FWD,Aurora White,1,8065503
2026-09-02 06:28:54 UTC,NT,Sealion 8,Dynamic FWD,Ridge Grey,1,8066834
2026-09-02 06:28:54 UTC,QLD,Atto 1,Essential,Apricity White,10,8073379;8075748;8077357;8077358;8077597;8077601;8078799;8101981;8101982;8106547
2026-09-02 06:28:54 UTC,QLD,Atto 1,Essential,Arctic Blue,7,8080889;8088479;8088480;8088481;8088482;8097915;8099858
2026-09-02 06:28:54 UTC,QLD,Atto 1,Essential,Cosmos Black,4,8084675;8089968;8091297;8092138
2026-09-02 06:28:54 UTC,QLD,Atto 1,Essential,Pine Lime,7,8080778;8080779;8080784;8080785;8080803;8080804;8088388
2026-09-02 06:28:54 UTC,QLD,Atto 1,Premium,Apricity White,3,8100526;8105697;8105698
2026-09-02 06:28:54 UTC,QLD,Atto 1,Premium,Arctic Blue,3,8105733;8105736;8105737
2026-09-02 06:28:54 UTC,QLD,Atto 1,Premium,Cosmos Black,4,8100302;8101182;8111431;8111432
2026-09-02 06:28:54 UTC,QLD,Atto 1,Premium,Pine Lime,3,8111437;8111438;8111440
2026-09-02 06:28:54 UTC,QLD,Atto 2,Dynamic,Harbour Grey,6,8104527;8104528;8104529;8108404;8108421;8108422
2026-09-02 06:28:54 UTC,QLD,Atto 2,Dynamic,Mist Grey,4,8100339;8100341;8100342;8110125
2026-09-02 06:28:54 UTC,QLD,Atto 2,Dynamic,Ski White,4,8101205;8101776;8101984;8107227
2026-09-02 06:28:54 UTC,QLD,Atto 2,Premium,Cosmos Black,10,8093961;8093964;8093965;8093972;8095962;8095963;8097925;8108096;8108406;8108407
2026-09-02 06:28:54 UTC,QLD,Atto 2,Premium,Harbour Grey,7,8100393;8100547;8101184;8101185;8105778;8108453;8108454
2026-09-02 06:28:54 UTC,QLD,Atto 2,Premium,Mist Grey,1,8106970
2026-09-02 06:28:54 UTC,QLD,Atto 2,Premium,Ski White,1,8104895
2026-09-02 06:28:54 UTC,QLD,Atto 3,Essential,Blue Grey,1,8104557
